"Transaction","Item"
151,"disk_ops_read_mean_m_3=(6.3,48.5]"
151,"disk_ops_write_mean_m_3=(17.2,48.5]"
151,"network_rx_mean_m_3=[0,0.109]"
151,"network_tx_mean_m_3=(0.231,1.27]"
151,"cpu_load_monthly_mean_delta=(2.18,24.7]"
151,"network_tx_monthly_mean_delta=(0.0454,13.9]"
151,"network_rx_monthly_mean_delta=[-56.3,-0.0659]"
151,"disk_ops_read_monthly_mean_delta=[-2.06e+03,-3.84]"
151,"disk_ops_write_monthly_mean_delta=[-1.69e+03,-1.54]"
151,"disk_octets_write_monthly_mean_delta=[-9.15,-0.0153]"
151,"disk_octets_read_monthly_mean_delta=(0.3,38.6]"
151,"cpu_load_max_gradient=(0.0518,0.89]"
151,"disk_octets_read_max_gradient=(0.000457,0.0087]"
151,"disk_octets_write_max_gradient=[-0.287,-0.000909]"
151,"disk_ops_read_max_gradient=[-59.8,-0.0841]"
151,"disk_ops_write_max_gradient=[-50.4,-0.0384]"
151,"network_rx_max_gradient=[-1.59,-0.00237]"
151,"network_tx_max_gradient=(0.000995,0.676]"
151,"is_churn=0"
152,"cpu_load_mean_m_3=(48.1,249]"
152,"disk_octets_read_mean_m_3=(4.52,185]"
152,"disk_octets_write_mean_m_3=(2.05,113]"
152,"disk_ops_read_mean_m_3=(196,3.06e+03]"
152,"disk_ops_write_mean_m_3=(48.5,2.1e+03]"
152,"network_rx_mean_m_3=(0.109,0.336]"
152,"network_tx_mean_m_3=(1.27,309]"
152,"cpu_load_monthly_mean_delta=(2.18,24.7]"
152,"network_tx_monthly_mean_delta=(0.0454,13.9]"
152,"network_rx_monthly_mean_delta=[-56.3,-0.0659]"
152,"disk_ops_read_monthly_mean_delta=(12.2,701]"
152,"disk_ops_write_monthly_mean_delta=(3.95,163]"
152,"disk_octets_write_monthly_mean_delta=(0.252,17.1]"
152,"disk_octets_read_monthly_mean_delta=(0.3,38.6]"
152,"cpu_load_max_gradient=(0.0518,0.89]"
152,"disk_octets_read_max_gradient=(0.0087,1.74]"
152,"disk_octets_write_max_gradient=(0.00662,0.548]"
152,"disk_ops_read_max_gradient=(0.36,18.8]"
152,"disk_ops_write_max_gradient=(0.103,6.43]"
152,"network_rx_max_gradient=[-1.59,-0.00237]"
152,"network_tx_max_gradient=(0.000995,0.676]"
152,"is_churn=0"
153,"cpu_load_mean_m_3=(48.1,249]"
153,"disk_octets_read_mean_m_3=(4.52,185]"
153,"disk_octets_write_mean_m_3=(2.05,113]"
153,"disk_ops_read_mean_m_3=(196,3.06e+03]"
153,"disk_ops_write_mean_m_3=(17.2,48.5]"
153,"network_rx_mean_m_3=(0.657,192]"
153,"network_tx_mean_m_3=(1.27,309]"
153,"cpu_load_monthly_mean_delta=(-0.816,0.365]"
153,"network_tx_monthly_mean_delta=[-10.5,-0.0927]"
153,"network_rx_monthly_mean_delta=(-0.0659,0.00219]"
153,"disk_ops_read_monthly_mean_delta=[-2.06e+03,-3.84]"
153,"disk_ops_write_monthly_mean_delta=[-1.69e+03,-1.54]"
153,"disk_octets_write_monthly_mean_delta=[-9.15,-0.0153]"
153,"disk_octets_read_monthly_mean_delta=(0.0197,0.3]"
153,"cpu_load_max_gradient=(-0.0235,0.00666]"
153,"disk_octets_read_max_gradient=(0.0087,1.74]"
153,"disk_octets_write_max_gradient=[-0.287,-0.000909]"
153,"disk_ops_read_max_gradient=[-59.8,-0.0841]"
153,"disk_ops_write_max_gradient=[-50.4,-0.0384]"
153,"network_rx_max_gradient=(-0.00237,3.93e-05]"
153,"network_tx_max_gradient=(0.000995,0.676]"
153,"is_churn=0"
154,"cpu_load_mean_m_3=(21.3,48.1]"
154,"disk_octets_read_mean_m_3=(1.22,4.52]"
154,"disk_octets_write_mean_m_3=(1.05,2.05]"
154,"disk_ops_read_mean_m_3=(48.5,196]"
154,"disk_ops_write_mean_m_3=(17.2,48.5]"
154,"network_rx_mean_m_3=(0.657,192]"
154,"network_tx_mean_m_3=(0.231,1.27]"
154,"cpu_load_monthly_mean_delta=[-95.4,-0.816]"
154,"network_tx_monthly_mean_delta=[-10.5,-0.0927]"
154,"network_rx_monthly_mean_delta=(0.1,22]"
154,"disk_ops_read_monthly_mean_delta=(0.852,12.2]"
154,"disk_ops_write_monthly_mean_delta=(3.95,163]"
154,"disk_octets_write_monthly_mean_delta=(-0.0153,0.0594]"
154,"disk_octets_read_monthly_mean_delta=(0.0197,0.3]"
154,"cpu_load_max_gradient=[-2.69,-0.0235]"
154,"disk_octets_read_max_gradient=(0.000457,0.0087]"
154,"disk_octets_write_max_gradient=[-0.287,-0.000909]"
154,"disk_ops_read_max_gradient=(0.0246,0.36]"
154,"disk_ops_write_max_gradient=(0.103,6.43]"
154,"network_rx_max_gradient=(0.00205,0.686]"
154,"network_tx_max_gradient=[-0.401,-0.00242]"
154,"is_churn=1"
155,"cpu_load_mean_m_3=[0.349,8.91]"
155,"disk_octets_read_mean_m_3=[0,0.149]"
155,"disk_octets_write_mean_m_3=[0,0.525]"
155,"disk_ops_read_mean_m_3=[0,6.3]"
155,"disk_ops_write_mean_m_3=[0,8.28]"
155,"network_rx_mean_m_3=[0,0.109]"
155,"network_tx_mean_m_3=[0,0.0331]"
155,"cpu_load_monthly_mean_delta=(-0.816,0.365]"
155,"network_tx_monthly_mean_delta=(-0.00194,0.0454]"
155,"network_rx_monthly_mean_delta=(-0.0659,0.00219]"
155,"disk_ops_read_monthly_mean_delta=(0.852,12.2]"
155,"disk_ops_write_monthly_mean_delta=(0.591,3.95]"
155,"disk_octets_write_monthly_mean_delta=(0.0594,0.252]"
155,"disk_octets_read_monthly_mean_delta=(0.0197,0.3]"
155,"cpu_load_max_gradient=(0.00666,0.0518]"
155,"disk_octets_read_max_gradient=(0.000457,0.0087]"
155,"disk_octets_write_max_gradient=(0.0012,0.00662]"
155,"disk_ops_read_max_gradient=(0.0246,0.36]"
155,"disk_ops_write_max_gradient=(0.018,0.103]"
155,"network_rx_max_gradient=(-0.00237,3.93e-05]"
155,"network_tx_max_gradient=(-3.81e-05,0.000995]"
155,"is_churn=1"
156,"cpu_load_mean_m_3=(21.3,48.1]"
156,"disk_octets_read_mean_m_3=(1.22,4.52]"
156,"disk_octets_write_mean_m_3=(0.525,1.05]"
156,"disk_ops_read_mean_m_3=(196,3.06e+03]"
156,"disk_ops_write_mean_m_3=(17.2,48.5]"
156,"network_rx_mean_m_3=(0.109,0.336]"
156,"network_tx_mean_m_3=(0.0331,0.231]"
156,"cpu_load_monthly_mean_delta=(0.365,2.18]"
156,"network_tx_monthly_mean_delta=(-0.00194,0.0454]"
156,"network_rx_monthly_mean_delta=(-0.0659,0.00219]"
156,"disk_ops_read_monthly_mean_delta=(0.852,12.2]"
156,"disk_ops_write_monthly_mean_delta=(-1.54,0.591]"
156,"disk_octets_write_monthly_mean_delta=(-0.0153,0.0594]"
156,"disk_octets_read_monthly_mean_delta=(0.0197,0.3]"
156,"cpu_load_max_gradient=(-0.0235,0.00666]"
156,"disk_octets_read_max_gradient=(0.000457,0.0087]"
156,"disk_octets_write_max_gradient=(-0.000909,0.0012]"
156,"disk_ops_read_max_gradient=(0.0246,0.36]"
156,"disk_ops_write_max_gradient=(-0.0384,0.018]"
156,"network_rx_max_gradient=(-0.00237,3.93e-05]"
156,"network_tx_max_gradient=(-3.81e-05,0.000995]"
156,"is_churn=1"
157,"cpu_load_mean_m_3=(8.91,21.3]"
157,"disk_octets_read_mean_m_3=[0,0.149]"
157,"disk_octets_write_mean_m_3=(1.05,2.05]"
157,"disk_ops_read_mean_m_3=[0,6.3]"
157,"disk_ops_write_mean_m_3=[0,8.28]"
157,"network_rx_mean_m_3=(0.109,0.336]"
157,"network_tx_mean_m_3=(1.27,309]"
157,"cpu_load_monthly_mean_delta=[-95.4,-0.816]"
157,"network_tx_monthly_mean_delta=(0.0454,13.9]"
157,"network_rx_monthly_mean_delta=(-0.0659,0.00219]"
157,"disk_ops_read_monthly_mean_delta=(-3.84,0.852]"
157,"disk_ops_write_monthly_mean_delta=(-1.54,0.591]"
157,"disk_octets_write_monthly_mean_delta=(-0.0153,0.0594]"
157,"disk_octets_read_monthly_mean_delta=(-0.0594,0.0197]"
157,"cpu_load_max_gradient=(0.0518,0.89]"
157,"disk_octets_read_max_gradient=(-0.00242,0.000457]"
157,"disk_octets_write_max_gradient=(0.0012,0.00662]"
157,"disk_ops_read_max_gradient=(-0.0841,0.0246]"
157,"disk_ops_write_max_gradient=(-0.0384,0.018]"
157,"network_rx_max_gradient=(-0.00237,3.93e-05]"
157,"network_tx_max_gradient=(0.000995,0.676]"
157,"is_churn=1"
158,"cpu_load_mean_m_3=(48.1,249]"
158,"disk_octets_read_mean_m_3=(1.22,4.52]"
158,"disk_octets_write_mean_m_3=(1.05,2.05]"
158,"disk_ops_read_mean_m_3=(196,3.06e+03]"
158,"disk_ops_write_mean_m_3=(48.5,2.1e+03]"
158,"network_rx_mean_m_3=(0.336,0.657]"
158,"network_tx_mean_m_3=(0.231,1.27]"
158,"cpu_load_monthly_mean_delta=[-95.4,-0.816]"
158,"network_tx_monthly_mean_delta=(0.0454,13.9]"
158,"network_rx_monthly_mean_delta=(0.1,22]"
158,"disk_ops_read_monthly_mean_delta=(12.2,701]"
158,"disk_ops_write_monthly_mean_delta=(3.95,163]"
158,"disk_octets_write_monthly_mean_delta=(0.252,17.1]"
158,"disk_octets_read_monthly_mean_delta=(0.0197,0.3]"
158,"cpu_load_max_gradient=[-2.69,-0.0235]"
158,"disk_octets_read_max_gradient=[-1.02,-0.00242]"
158,"disk_octets_write_max_gradient=(0.00662,0.548]"
158,"disk_ops_read_max_gradient=(0.36,18.8]"
158,"disk_ops_write_max_gradient=(0.103,6.43]"
158,"network_rx_max_gradient=(0.00205,0.686]"
158,"network_tx_max_gradient=(0.000995,0.676]"
158,"is_churn=1"
159,"cpu_load_mean_m_3=(21.3,48.1]"
159,"disk_octets_read_mean_m_3=(1.22,4.52]"
159,"disk_octets_write_mean_m_3=(1.05,2.05]"
159,"disk_ops_read_mean_m_3=(6.3,48.5]"
159,"disk_ops_write_mean_m_3=[0,8.28]"
159,"network_rx_mean_m_3=[0,0.109]"
159,"network_tx_mean_m_3=(0.231,1.27]"
159,"cpu_load_monthly_mean_delta=(2.18,24.7]"
159,"network_tx_monthly_mean_delta=[-10.5,-0.0927]"
159,"network_rx_monthly_mean_delta=(-0.0659,0.00219]"
159,"disk_ops_read_monthly_mean_delta=(12.2,701]"
159,"disk_ops_write_monthly_mean_delta=(0.591,3.95]"
159,"disk_octets_write_monthly_mean_delta=(0.252,17.1]"
159,"disk_octets_read_monthly_mean_delta=(0.3,38.6]"
159,"cpu_load_max_gradient=(0.0518,0.89]"
159,"disk_octets_read_max_gradient=(0.0087,1.74]"
159,"disk_octets_write_max_gradient=(0.00662,0.548]"
159,"disk_ops_read_max_gradient=(0.36,18.8]"
159,"disk_ops_write_max_gradient=(0.018,0.103]"
159,"network_rx_max_gradient=(-0.00237,3.93e-05]"
159,"network_tx_max_gradient=[-0.401,-0.00242]"
159,"is_churn=0"
160,"cpu_load_mean_m_3=(21.3,48.1]"
160,"disk_octets_read_mean_m_3=(4.52,185]"
160,"disk_octets_write_mean_m_3=(2.05,113]"
160,"disk_ops_read_mean_m_3=(196,3.06e+03]"
160,"disk_ops_write_mean_m_3=(17.2,48.5]"
160,"network_rx_mean_m_3=(0.109,0.336]"
160,"network_tx_mean_m_3=(1.27,309]"
160,"cpu_load_monthly_mean_delta=(0.365,2.18]"
160,"network_tx_monthly_mean_delta=(0.0454,13.9]"
160,"network_rx_monthly_mean_delta=(-0.0659,0.00219]"
160,"disk_ops_read_monthly_mean_delta=(0.852,12.2]"
160,"disk_ops_write_monthly_mean_delta=[-1.69e+03,-1.54]"
160,"disk_octets_write_monthly_mean_delta=[-9.15,-0.0153]"
160,"disk_octets_read_monthly_mean_delta=(0.3,38.6]"
160,"cpu_load_max_gradient=(0.00666,0.0518]"
160,"disk_octets_read_max_gradient=(0.0087,1.74]"
160,"disk_octets_write_max_gradient=(-0.000909,0.0012]"
160,"disk_ops_read_max_gradient=(0.0246,0.36]"
160,"disk_ops_write_max_gradient=[-50.4,-0.0384]"
160,"network_rx_max_gradient=(3.93e-05,0.00205]"
160,"network_tx_max_gradient=(0.000995,0.676]"
160,"is_churn=1"
161,"cpu_load_mean_m_3=(48.1,249]"
161,"disk_octets_read_mean_m_3=(1.22,4.52]"
161,"disk_octets_write_mean_m_3=(2.05,113]"
161,"disk_ops_read_mean_m_3=(48.5,196]"
161,"disk_ops_write_mean_m_3=(48.5,2.1e+03]"
161,"network_rx_mean_m_3=(0.657,192]"
161,"network_tx_mean_m_3=(1.27,309]"
161,"cpu_load_monthly_mean_delta=(-0.816,0.365]"
161,"network_tx_monthly_mean_delta=(-0.0927,-0.00194]"
161,"network_rx_monthly_mean_delta=(0.1,22]"
161,"disk_ops_read_monthly_mean_delta=[-2.06e+03,-3.84]"
161,"disk_ops_write_monthly_mean_delta=[-1.69e+03,-1.54]"
161,"disk_octets_write_monthly_mean_delta=(0.252,17.1]"
161,"disk_octets_read_monthly_mean_delta=(0.3,38.6]"
161,"cpu_load_max_gradient=[-2.69,-0.0235]"
161,"disk_octets_read_max_gradient=(0.0087,1.74]"
161,"disk_octets_write_max_gradient=(0.00662,0.548]"
161,"disk_ops_read_max_gradient=[-59.8,-0.0841]"
161,"disk_ops_write_max_gradient=[-50.4,-0.0384]"
161,"network_rx_max_gradient=(0.00205,0.686]"
161,"network_tx_max_gradient=(-0.00242,-3.81e-05]"
161,"is_churn=1"
162,"cpu_load_mean_m_3=(8.91,21.3]"
162,"disk_octets_read_mean_m_3=(1.22,4.52]"
162,"disk_octets_write_mean_m_3=(0.525,1.05]"
162,"disk_ops_read_mean_m_3=(48.5,196]"
162,"disk_ops_write_mean_m_3=(8.28,17.2]"
162,"network_rx_mean_m_3=(0.336,0.657]"
162,"network_tx_mean_m_3=[0,0.0331]"
162,"cpu_load_monthly_mean_delta=(0.365,2.18]"
162,"network_tx_monthly_mean_delta=(-0.0927,-0.00194]"
162,"network_rx_monthly_mean_delta=(0.1,22]"
162,"disk_ops_read_monthly_mean_delta=(0.852,12.2]"
162,"disk_ops_write_monthly_mean_delta=(0.591,3.95]"
162,"disk_octets_write_monthly_mean_delta=(0.0594,0.252]"
162,"disk_octets_read_monthly_mean_delta=(0.0197,0.3]"
162,"cpu_load_max_gradient=(0.00666,0.0518]"
162,"disk_octets_read_max_gradient=(0.000457,0.0087]"
162,"disk_octets_write_max_gradient=(0.0012,0.00662]"
162,"disk_ops_read_max_gradient=(0.0246,0.36]"
162,"disk_ops_write_max_gradient=(0.018,0.103]"
162,"network_rx_max_gradient=(3.93e-05,0.00205]"
162,"network_tx_max_gradient=(-0.00242,-3.81e-05]"
162,"is_churn=1"
163,"cpu_load_mean_m_3=(8.91,21.3]"
163,"disk_octets_read_mean_m_3=[0,0.149]"
163,"disk_octets_write_mean_m_3=(0.525,1.05]"
163,"disk_ops_read_mean_m_3=(6.3,48.5]"
163,"disk_ops_write_mean_m_3=(48.5,2.1e+03]"
163,"network_rx_mean_m_3=(0.336,0.657]"
163,"network_tx_mean_m_3=[0,0.0331]"
163,"cpu_load_monthly_mean_delta=(0.365,2.18]"
163,"network_tx_monthly_mean_delta=(-0.00194,0.0454]"
163,"network_rx_monthly_mean_delta=(0.00219,0.1]"
163,"disk_ops_read_monthly_mean_delta=(-3.84,0.852]"
163,"disk_ops_write_monthly_mean_delta=(0.591,3.95]"
163,"disk_octets_write_monthly_mean_delta=[-9.15,-0.0153]"
163,"disk_octets_read_monthly_mean_delta=(0.0197,0.3]"
163,"cpu_load_max_gradient=(-0.0235,0.00666]"
163,"disk_octets_read_max_gradient=(0.000457,0.0087]"
163,"disk_octets_write_max_gradient=[-0.287,-0.000909]"
163,"disk_ops_read_max_gradient=(0.0246,0.36]"
163,"disk_ops_write_max_gradient=[-50.4,-0.0384]"
163,"network_rx_max_gradient=(3.93e-05,0.00205]"
163,"network_tx_max_gradient=(-0.00242,-3.81e-05]"
163,"is_churn=1"
164,"cpu_load_mean_m_3=[0.349,8.91]"
164,"disk_octets_read_mean_m_3=(0.149,1.22]"
164,"disk_octets_write_mean_m_3=[0,0.525]"
164,"disk_ops_read_mean_m_3=(6.3,48.5]"
164,"disk_ops_write_mean_m_3=[0,8.28]"
164,"network_rx_mean_m_3=[0,0.109]"
164,"network_tx_mean_m_3=[0,0.0331]"
164,"cpu_load_monthly_mean_delta=(-0.816,0.365]"
164,"network_tx_monthly_mean_delta=(-0.00194,0.0454]"
164,"network_rx_monthly_mean_delta=(0.00219,0.1]"
164,"disk_ops_read_monthly_mean_delta=(-3.84,0.852]"
164,"disk_ops_write_monthly_mean_delta=(-1.54,0.591]"
164,"disk_octets_write_monthly_mean_delta=(-0.0153,0.0594]"
164,"disk_octets_read_monthly_mean_delta=(0.0197,0.3]"
164,"cpu_load_max_gradient=(-0.0235,0.00666]"
164,"disk_octets_read_max_gradient=(0.000457,0.0087]"
164,"disk_octets_write_max_gradient=(-0.000909,0.0012]"
164,"disk_ops_read_max_gradient=[-59.8,-0.0841]"
164,"disk_ops_write_max_gradient=(-0.0384,0.018]"
164,"network_rx_max_gradient=(3.93e-05,0.00205]"
164,"network_tx_max_gradient=(-0.00242,-3.81e-05]"
164,"is_churn=1"
165,"cpu_load_mean_m_3=(21.3,48.1]"
165,"disk_octets_read_mean_m_3=[0,0.149]"
165,"disk_octets_write_mean_m_3=(1.05,2.05]"
165,"disk_ops_read_mean_m_3=[0,6.3]"
165,"disk_ops_write_mean_m_3=(8.28,17.2]"
165,"network_rx_mean_m_3=(0.657,192]"
165,"network_tx_mean_m_3=(0.0331,0.231]"
165,"cpu_load_monthly_mean_delta=(-0.816,0.365]"
165,"network_tx_monthly_mean_delta=(-0.0927,-0.00194]"
165,"network_rx_monthly_mean_delta=[-56.3,-0.0659]"
165,"disk_ops_read_monthly_mean_delta=(0.852,12.2]"
165,"disk_ops_write_monthly_mean_delta=(-1.54,0.591]"
165,"disk_octets_write_monthly_mean_delta=(-0.0153,0.0594]"
165,"disk_octets_read_monthly_mean_delta=(0.0197,0.3]"
165,"cpu_load_max_gradient=(-0.0235,0.00666]"
165,"disk_octets_read_max_gradient=(0.000457,0.0087]"
165,"disk_octets_write_max_gradient=(-0.000909,0.0012]"
165,"disk_ops_read_max_gradient=(0.0246,0.36]"
165,"disk_ops_write_max_gradient=(-0.0384,0.018]"
165,"network_rx_max_gradient=[-1.59,-0.00237]"
165,"network_tx_max_gradient=(-0.00242,-3.81e-05]"
165,"is_churn=0"
166,"cpu_load_mean_m_3=[0.349,8.91]"
166,"disk_octets_read_mean_m_3=[0,0.149]"
166,"disk_octets_write_mean_m_3=(0.525,1.05]"
166,"disk_ops_read_mean_m_3=[0,6.3]"
166,"disk_ops_write_mean_m_3=[0,8.28]"
166,"network_rx_mean_m_3=(0.109,0.336]"
166,"network_tx_mean_m_3=[0,0.0331]"
166,"cpu_load_monthly_mean_delta=(-0.816,0.365]"
166,"network_tx_monthly_mean_delta=(-0.00194,0.0454]"
166,"network_rx_monthly_mean_delta=(-0.0659,0.00219]"
166,"disk_ops_read_monthly_mean_delta=(-3.84,0.852]"
166,"disk_ops_write_monthly_mean_delta=(0.591,3.95]"
166,"disk_octets_write_monthly_mean_delta=[-9.15,-0.0153]"
166,"disk_octets_read_monthly_mean_delta=(-0.0594,0.0197]"
166,"cpu_load_max_gradient=(-0.0235,0.00666]"
166,"disk_octets_read_max_gradient=(-0.00242,0.000457]"
166,"disk_octets_write_max_gradient=(-0.000909,0.0012]"
166,"disk_ops_read_max_gradient=(-0.0841,0.0246]"
166,"disk_ops_write_max_gradient=(0.018,0.103]"
166,"network_rx_max_gradient=(3.93e-05,0.00205]"
166,"network_tx_max_gradient=(-3.81e-05,0.000995]"
166,"is_churn=1"
167,"cpu_load_mean_m_3=(8.91,21.3]"
167,"disk_octets_read_mean_m_3=(0.149,1.22]"
167,"disk_octets_write_mean_m_3=(0.525,1.05]"
167,"disk_ops_read_mean_m_3=(6.3,48.5]"
167,"disk_ops_write_mean_m_3=[0,8.28]"
167,"network_rx_mean_m_3=(0.109,0.336]"
167,"network_tx_mean_m_3=(0.0331,0.231]"
167,"cpu_load_monthly_mean_delta=(0.365,2.18]"
167,"network_tx_monthly_mean_delta=[-10.5,-0.0927]"
167,"network_rx_monthly_mean_delta=[-56.3,-0.0659]"
167,"disk_ops_read_monthly_mean_delta=[-2.06e+03,-3.84]"
167,"disk_ops_write_monthly_mean_delta=(0.591,3.95]"
167,"disk_octets_write_monthly_mean_delta=(-0.0153,0.0594]"
167,"disk_octets_read_monthly_mean_delta=[-33.5,-0.0594]"
167,"cpu_load_max_gradient=(0.00666,0.0518]"
167,"disk_octets_read_max_gradient=[-1.02,-0.00242]"
167,"disk_octets_write_max_gradient=(-0.000909,0.0012]"
167,"disk_ops_read_max_gradient=[-59.8,-0.0841]"
167,"disk_ops_write_max_gradient=(-0.0384,0.018]"
167,"network_rx_max_gradient=[-1.59,-0.00237]"
167,"network_tx_max_gradient=[-0.401,-0.00242]"
167,"is_churn=0"
168,"cpu_load_mean_m_3=(21.3,48.1]"
168,"disk_octets_read_mean_m_3=(0.149,1.22]"
168,"disk_octets_write_mean_m_3=(0.525,1.05]"
168,"disk_ops_read_mean_m_3=(6.3,48.5]"
168,"disk_ops_write_mean_m_3=(8.28,17.2]"
168,"network_rx_mean_m_3=(0.336,0.657]"
168,"network_tx_mean_m_3=(0.231,1.27]"
168,"cpu_load_monthly_mean_delta=(2.18,24.7]"
168,"network_tx_monthly_mean_delta=[-10.5,-0.0927]"
168,"network_rx_monthly_mean_delta=(0.1,22]"
168,"disk_ops_read_monthly_mean_delta=(0.852,12.2]"
168,"disk_ops_write_monthly_mean_delta=(-1.54,0.591]"
168,"disk_octets_write_monthly_mean_delta=(0.0594,0.252]"
168,"disk_octets_read_monthly_mean_delta=(-0.0594,0.0197]"
168,"cpu_load_max_gradient=(0.00666,0.0518]"
168,"disk_octets_read_max_gradient=(-0.00242,0.000457]"
168,"disk_octets_write_max_gradient=(-0.000909,0.0012]"
168,"disk_ops_read_max_gradient=(0.0246,0.36]"
168,"disk_ops_write_max_gradient=[-50.4,-0.0384]"
168,"network_rx_max_gradient=(3.93e-05,0.00205]"
168,"network_tx_max_gradient=[-0.401,-0.00242]"
168,"is_churn=1"
169,"cpu_load_mean_m_3=[0.349,8.91]"
169,"disk_octets_read_mean_m_3=[0,0.149]"
169,"disk_octets_write_mean_m_3=[0,0.525]"
169,"disk_ops_read_mean_m_3=[0,6.3]"
169,"disk_ops_write_mean_m_3=[0,8.28]"
169,"network_rx_mean_m_3=[0,0.109]"
169,"network_tx_mean_m_3=[0,0.0331]"
169,"cpu_load_monthly_mean_delta=(-0.816,0.365]"
169,"network_tx_monthly_mean_delta=(-0.00194,0.0454]"
169,"network_rx_monthly_mean_delta=(-0.0659,0.00219]"
169,"disk_ops_read_monthly_mean_delta=(-3.84,0.852]"
169,"disk_ops_write_monthly_mean_delta=(-1.54,0.591]"
169,"disk_octets_write_monthly_mean_delta=(-0.0153,0.0594]"
169,"disk_octets_read_monthly_mean_delta=(-0.0594,0.0197]"
169,"cpu_load_max_gradient=(0.00666,0.0518]"
169,"disk_octets_read_max_gradient=(-0.00242,0.000457]"
169,"disk_octets_write_max_gradient=(-0.000909,0.0012]"
169,"disk_ops_read_max_gradient=(-0.0841,0.0246]"
169,"disk_ops_write_max_gradient=(-0.0384,0.018]"
169,"network_rx_max_gradient=(-0.00237,3.93e-05]"
169,"network_tx_max_gradient=(-3.81e-05,0.000995]"
169,"is_churn=1"
170,"cpu_load_mean_m_3=(8.91,21.3]"
170,"disk_octets_read_mean_m_3=(1.22,4.52]"
170,"disk_octets_write_mean_m_3=(2.05,113]"
170,"disk_ops_read_mean_m_3=(48.5,196]"
170,"disk_ops_write_mean_m_3=(8.28,17.2]"
170,"network_rx_mean_m_3=(0.336,0.657]"
170,"network_tx_mean_m_3=(0.231,1.27]"
170,"cpu_load_monthly_mean_delta=(2.18,24.7]"
170,"network_tx_monthly_mean_delta=(0.0454,13.9]"
170,"network_rx_monthly_mean_delta=(0.1,22]"
170,"disk_ops_read_monthly_mean_delta=[-2.06e+03,-3.84]"
170,"disk_ops_write_monthly_mean_delta=[-1.69e+03,-1.54]"
170,"disk_octets_write_monthly_mean_delta=[-9.15,-0.0153]"
170,"disk_octets_read_monthly_mean_delta=[-33.5,-0.0594]"
170,"cpu_load_max_gradient=(0.0518,0.89]"
170,"disk_octets_read_max_gradient=[-1.02,-0.00242]"
170,"disk_octets_write_max_gradient=[-0.287,-0.000909]"
170,"disk_ops_read_max_gradient=[-59.8,-0.0841]"
170,"disk_ops_write_max_gradient=[-50.4,-0.0384]"
170,"network_rx_max_gradient=(0.00205,0.686]"
170,"network_tx_max_gradient=(0.000995,0.676]"
170,"is_churn=1"
171,"cpu_load_mean_m_3=[0.349,8.91]"
171,"disk_octets_read_mean_m_3=[0,0.149]"
171,"disk_octets_write_mean_m_3=(0.525,1.05]"
171,"disk_ops_read_mean_m_3=[0,6.3]"
171,"disk_ops_write_mean_m_3=(8.28,17.2]"
171,"network_rx_mean_m_3=(0.109,0.336]"
171,"network_tx_mean_m_3=(0.0331,0.231]"
171,"cpu_load_monthly_mean_delta=(-0.816,0.365]"
171,"network_tx_monthly_mean_delta=(-0.0927,-0.00194]"
171,"network_rx_monthly_mean_delta=(0.1,22]"
171,"disk_ops_read_monthly_mean_delta=(-3.84,0.852]"
171,"disk_ops_write_monthly_mean_delta=(0.591,3.95]"
171,"disk_octets_write_monthly_mean_delta=(0.0594,0.252]"
171,"disk_octets_read_monthly_mean_delta=(-0.0594,0.0197]"
171,"cpu_load_max_gradient=(-0.0235,0.00666]"
171,"disk_octets_read_max_gradient=(-0.00242,0.000457]"
171,"disk_octets_write_max_gradient=(-0.000909,0.0012]"
171,"disk_ops_read_max_gradient=(-0.0841,0.0246]"
171,"disk_ops_write_max_gradient=(0.018,0.103]"
171,"network_rx_max_gradient=(0.00205,0.686]"
171,"network_tx_max_gradient=(-0.00242,-3.81e-05]"
171,"is_churn=1"
172,"cpu_load_mean_m_3=[0.349,8.91]"
172,"disk_octets_read_mean_m_3=[0,0.149]"
172,"disk_octets_write_mean_m_3=(0.525,1.05]"
172,"disk_ops_read_mean_m_3=[0,6.3]"
172,"disk_ops_write_mean_m_3=(48.5,2.1e+03]"
172,"network_rx_mean_m_3=(0.336,0.657]"
172,"network_tx_mean_m_3=(0.0331,0.231]"
172,"cpu_load_monthly_mean_delta=[-95.4,-0.816]"
172,"network_tx_monthly_mean_delta=(-0.0927,-0.00194]"
172,"network_rx_monthly_mean_delta=(0.1,22]"
172,"disk_ops_read_monthly_mean_delta=(-3.84,0.852]"
172,"disk_ops_write_monthly_mean_delta=(0.591,3.95]"
172,"disk_octets_write_monthly_mean_delta=(0.0594,0.252]"
172,"disk_octets_read_monthly_mean_delta=(-0.0594,0.0197]"
172,"cpu_load_max_gradient=(-0.0235,0.00666]"
172,"disk_octets_read_max_gradient=(-0.00242,0.000457]"
172,"disk_octets_write_max_gradient=(0.0012,0.00662]"
172,"disk_ops_read_max_gradient=(-0.0841,0.0246]"
172,"disk_ops_write_max_gradient=(0.018,0.103]"
172,"network_rx_max_gradient=(0.00205,0.686]"
172,"network_tx_max_gradient=(-0.00242,-3.81e-05]"
172,"is_churn=1"
173,"cpu_load_mean_m_3=(48.1,249]"
173,"disk_octets_read_mean_m_3=(4.52,185]"
173,"disk_octets_write_mean_m_3=(2.05,113]"
173,"disk_ops_read_mean_m_3=(196,3.06e+03]"
173,"disk_ops_write_mean_m_3=(48.5,2.1e+03]"
