Transaction,Item
158,disk_ops_write_mean_m_3=high
158,network_rx_mean_m_3=high
158,network_tx_mean_m_3=medium
158,cpu_load_monthly_mean_delta=low
158,network_tx_monthly_mean_delta=high
158,network_rx_monthly_mean_delta=high
158,disk_ops_read_monthly_mean_delta=high
158,disk_ops_write_monthly_mean_delta=high
158,disk_octets_write_monthly_mean_delta=high
158,disk_octets_read_monthly_mean_delta=high
158,cpu_load_max_gradient=low
158,disk_octets_read_max_gradient=low
158,disk_octets_write_max_gradient=high
158,disk_ops_read_max_gradient=high
158,disk_ops_write_max_gradient=high
158,network_rx_max_gradient=high
158,network_tx_max_gradient=high
158,is_churn=1
159,cpu_load_mean_m_3=medium
159,disk_octets_read_mean_m_3=medium
159,disk_octets_write_mean_m_3=high
159,disk_ops_read_mean_m_3=medium
159,disk_ops_write_mean_m_3=low
159,network_rx_mean_m_3=low
159,network_tx_mean_m_3=high
159,cpu_load_monthly_mean_delta=high
159,network_tx_monthly_mean_delta=low
159,network_rx_monthly_mean_delta=medium
159,disk_ops_read_monthly_mean_delta=high
159,disk_ops_write_monthly_mean_delta=medium
159,disk_octets_write_monthly_mean_delta=high
159,disk_octets_read_monthly_mean_delta=high
159,cpu_load_max_gradient=high
159,disk_octets_read_max_gradient=high
159,disk_octets_write_max_gradient=high
159,disk_ops_read_max_gradient=high
159,disk_ops_write_max_gradient=medium
159,network_rx_max_gradient=medium
159,network_tx_max_gradient=low
159,is_churn=0
160,cpu_load_mean_m_3=high
160,disk_octets_read_mean_m_3=high
160,disk_octets_write_mean_m_3=high
160,disk_ops_read_mean_m_3=high
160,disk_ops_write_mean_m_3=high
160,network_rx_mean_m_3=medium
160,network_tx_mean_m_3=high
160,cpu_load_monthly_mean_delta=medium
160,network_tx_monthly_mean_delta=high
160,network_rx_monthly_mean_delta=medium
160,disk_ops_read_monthly_mean_delta=medium
160,disk_ops_write_monthly_mean_delta=low
160,disk_octets_write_monthly_mean_delta=low
160,disk_octets_read_monthly_mean_delta=high
160,cpu_load_max_gradient=high
160,disk_octets_read_max_gradient=high
160,disk_octets_write_max_gradient=low
160,disk_ops_read_max_gradient=medium
160,disk_ops_write_max_gradient=low
160,network_rx_max_gradient=medium
160,network_tx_max_gradient=high
160,is_churn=1
161,cpu_load_mean_m_3=high
161,disk_octets_read_mean_m_3=high
161,disk_octets_write_mean_m_3=high
161,disk_ops_read_mean_m_3=high
161,disk_ops_write_mean_m_3=high
161,network_rx_mean_m_3=high
161,network_tx_mean_m_3=high
161,cpu_load_monthly_mean_delta=medium
161,network_tx_monthly_mean_delta=low
161,network_rx_monthly_mean_delta=high
161,disk_ops_read_monthly_mean_delta=low
161,disk_ops_write_monthly_mean_delta=low
161,disk_octets_write_monthly_mean_delta=high
161,disk_octets_read_monthly_mean_delta=high
161,cpu_load_max_gradient=low
161,disk_octets_read_max_gradient=high
161,disk_octets_write_max_gradient=high
161,disk_ops_read_max_gradient=low
161,disk_ops_write_max_gradient=low
161,network_rx_max_gradient=high
161,network_tx_max_gradient=low
161,is_churn=1
162,cpu_load_mean_m_3=low
162,disk_octets_read_mean_m_3=medium
162,disk_octets_write_mean_m_3=medium
162,disk_ops_read_mean_m_3=high
162,disk_ops_write_mean_m_3=medium
162,network_rx_mean_m_3=medium
162,network_tx_mean_m_3=low
162,cpu_load_monthly_mean_delta=medium
162,network_tx_monthly_mean_delta=medium
162,network_rx_monthly_mean_delta=high
162,disk_ops_read_monthly_mean_delta=high
162,disk_ops_write_monthly_mean_delta=high
162,disk_octets_write_monthly_mean_delta=medium
162,disk_octets_read_monthly_mean_delta=medium
162,cpu_load_max_gradient=medium
162,disk_octets_read_max_gradient=medium
162,disk_octets_write_max_gradient=medium
162,disk_ops_read_max_gradient=high
162,disk_ops_write_max_gradient=medium
162,network_rx_max_gradient=high
162,network_tx_max_gradient=medium
162,is_churn=1
163,cpu_load_mean_m_3=low
163,disk_octets_read_mean_m_3=low
163,disk_octets_write_mean_m_3=medium
163,disk_ops_read_mean_m_3=low
163,disk_ops_write_mean_m_3=high
163,network_rx_mean_m_3=medium
163,network_tx_mean_m_3=low
163,cpu_load_monthly_mean_delta=medium
163,network_tx_monthly_mean_delta=medium
163,network_rx_monthly_mean_delta=high
163,disk_ops_read_monthly_mean_delta=medium
163,disk_ops_write_monthly_mean_delta=medium
163,disk_octets_write_monthly_mean_delta=low
163,disk_octets_read_monthly_mean_delta=medium
163,cpu_load_max_gradient=medium
163,disk_octets_read_max_gradient=medium
163,disk_octets_write_max_gradient=low
163,disk_ops_read_max_gradient=medium
163,disk_ops_write_max_gradient=low
163,network_rx_max_gradient=high
163,network_tx_max_gradient=medium
163,is_churn=1
164,cpu_load_mean_m_3=low
164,disk_octets_read_mean_m_3=medium
164,disk_octets_write_mean_m_3=low
164,disk_ops_read_mean_m_3=medium
164,disk_ops_write_mean_m_3=low
164,network_rx_mean_m_3=low
164,network_tx_mean_m_3=low
164,cpu_load_monthly_mean_delta=low
164,network_tx_monthly_mean_delta=medium
164,network_rx_monthly_mean_delta=medium
164,disk_ops_read_monthly_mean_delta=low
164,disk_ops_write_monthly_mean_delta=medium
164,disk_octets_write_monthly_mean_delta=medium
164,disk_octets_read_monthly_mean_delta=high
164,cpu_load_max_gradient=low
164,disk_octets_read_max_gradient=high
164,disk_octets_write_max_gradient=medium
164,disk_ops_read_max_gradient=low
164,disk_ops_write_max_gradient=medium
164,network_rx_max_gradient=medium
164,network_tx_max_gradient=medium
164,is_churn=1
165,cpu_load_mean_m_3=medium
165,disk_octets_read_mean_m_3=low
165,disk_octets_write_mean_m_3=medium
165,disk_ops_read_mean_m_3=low
165,disk_ops_write_mean_m_3=medium
165,network_rx_mean_m_3=high
165,network_tx_mean_m_3=low
165,cpu_load_monthly_mean_delta=medium
165,network_tx_monthly_mean_delta=medium
165,network_rx_monthly_mean_delta=low
165,disk_ops_read_monthly_mean_delta=medium
165,disk_ops_write_monthly_mean_delta=low
165,disk_octets_write_monthly_mean_delta=low
165,disk_octets_read_monthly_mean_delta=medium
165,cpu_load_max_gradient=medium
165,disk_octets_read_max_gradient=medium
165,disk_octets_write_max_gradient=low
165,disk_ops_read_max_gradient=medium
165,disk_ops_write_max_gradient=low
165,network_rx_max_gradient=low
165,network_tx_max_gradient=medium
165,is_churn=0
166,cpu_load_mean_m_3=low
166,disk_octets_read_mean_m_3=low
166,disk_octets_write_mean_m_3=low
166,disk_ops_read_mean_m_3=low
166,disk_ops_write_mean_m_3=low
166,network_rx_mean_m_3=low
166,network_tx_mean_m_3=low
166,cpu_load_monthly_mean_delta=low
166,network_tx_monthly_mean_delta=medium
166,network_rx_monthly_mean_delta=medium
166,disk_ops_read_monthly_mean_delta=low
166,disk_ops_write_monthly_mean_delta=medium
166,disk_octets_write_monthly_mean_delta=low
166,disk_octets_read_monthly_mean_delta=low
166,cpu_load_max_gradient=medium
166,disk_octets_read_max_gradient=medium
166,disk_octets_write_max_gradient=medium
166,disk_ops_read_max_gradient=medium
166,disk_ops_write_max_gradient=medium
166,network_rx_max_gradient=medium
166,network_tx_max_gradient=medium
166,is_churn=1
167,cpu_load_mean_m_3=low
167,disk_octets_read_mean_m_3=low
167,disk_octets_write_mean_m_3=low
167,disk_ops_read_mean_m_3=medium
167,disk_ops_write_mean_m_3=low
167,network_rx_mean_m_3=medium
167,network_tx_mean_m_3=medium
167,cpu_load_monthly_mean_delta=medium
167,network_tx_monthly_mean_delta=low
167,network_rx_monthly_mean_delta=low
167,disk_ops_read_monthly_mean_delta=low
167,disk_ops_write_monthly_mean_delta=medium
167,disk_octets_write_monthly_mean_delta=medium
167,disk_octets_read_monthly_mean_delta=low
167,cpu_load_max_gradient=medium
167,disk_octets_read_max_gradient=low
167,disk_octets_write_max_gradient=low
167,disk_ops_read_max_gradient=low
167,disk_ops_write_max_gradient=medium
167,network_rx_max_gradient=low
167,network_tx_max_gradient=low
167,is_churn=0
168,cpu_load_mean_m_3=medium
168,disk_octets_read_mean_m_3=medium
168,disk_octets_write_mean_m_3=medium
168,disk_ops_read_mean_m_3=medium
168,disk_ops_write_mean_m_3=medium
168,network_rx_mean_m_3=medium
168,network_tx_mean_m_3=high
168,cpu_load_monthly_mean_delta=high
168,network_tx_monthly_mean_delta=low
168,network_rx_monthly_mean_delta=high
168,disk_ops_read_monthly_mean_delta=medium
168,disk_ops_write_monthly_mean_delta=low
168,disk_octets_write_monthly_mean_delta=medium
168,disk_octets_read_monthly_mean_delta=low
168,cpu_load_max_gradient=medium
168,disk_octets_read_max_gradient=low
168,disk_octets_write_max_gradient=medium
168,disk_ops_read_max_gradient=medium
168,disk_ops_write_max_gradient=low
168,network_rx_max_gradient=high
168,network_tx_max_gradient=low
168,is_churn=1
169,cpu_load_mean_m_3=low
169,disk_octets_read_mean_m_3=low
169,disk_octets_write_mean_m_3=low
169,disk_ops_read_mean_m_3=low
169,disk_ops_write_mean_m_3=low
169,network_rx_mean_m_3=low
169,network_tx_mean_m_3=low
169,cpu_load_monthly_mean_delta=medium
169,network_tx_monthly_mean_delta=medium
169,network_rx_monthly_mean_delta=medium
169,disk_ops_read_monthly_mean_delta=medium
169,disk_ops_write_monthly_mean_delta=medium
169,disk_octets_write_monthly_mean_delta=medium
169,disk_octets_read_monthly_mean_delta=medium
169,cpu_load_max_gradient=medium
169,disk_octets_read_max_gradient=medium
169,disk_octets_write_max_gradient=medium
169,disk_ops_read_max_gradient=medium
169,disk_ops_write_max_gradient=medium
169,network_rx_max_gradient=medium
169,network_tx_max_gradient=medium
169,is_churn=1
170,cpu_load_mean_m_3=medium
170,disk_octets_read_mean_m_3=medium
170,disk_octets_write_mean_m_3=high
170,disk_ops_read_mean_m_3=medium
170,disk_ops_write_mean_m_3=medium
170,network_rx_mean_m_3=high
170,network_tx_mean_m_3=medium
170,cpu_load_monthly_mean_delta=high
170,network_tx_monthly_mean_delta=high
170,network_rx_monthly_mean_delta=high
170,disk_ops_read_monthly_mean_delta=low
170,disk_ops_write_monthly_mean_delta=low
170,disk_octets_write_monthly_mean_delta=low
170,disk_octets_read_monthly_mean_delta=low
170,cpu_load_max_gradient=high
170,disk_octets_read_max_gradient=low
170,disk_octets_write_max_gradient=low
170,disk_ops_read_max_gradient=low
170,disk_ops_write_max_gradient=low
170,network_rx_max_gradient=high
170,network_tx_max_gradient=high
170,is_churn=1
171,cpu_load_mean_m_3=low
171,disk_octets_read_mean_m_3=low
171,disk_octets_write_mean_m_3=low
171,disk_ops_read_mean_m_3=low
171,disk_ops_write_mean_m_3=low
171,network_rx_mean_m_3=medium
171,network_tx_mean_m_3=medium
171,cpu_load_monthly_mean_delta=medium
171,network_tx_monthly_mean_delta=low
171,network_rx_monthly_mean_delta=high
171,disk_ops_read_monthly_mean_delta=medium
171,disk_ops_write_monthly_mean_delta=high
171,disk_octets_write_monthly_mean_delta=medium
171,disk_octets_read_monthly_mean_delta=medium
171,cpu_load_max_gradient=low
171,disk_octets_read_max_gradient=medium
171,disk_octets_write_max_gradient=medium
171,disk_ops_read_max_gradient=medium
171,disk_ops_write_max_gradient=medium
171,network_rx_max_gradient=high
171,network_tx_max_gradient=medium
171,is_churn=1
172,cpu_load_mean_m_3=low
172,disk_octets_read_mean_m_3=low
172,disk_octets_write_mean_m_3=medium
172,disk_ops_read_mean_m_3=low
172,disk_ops_write_mean_m_3=high
172,network_rx_mean_m_3=medium
172,network_tx_mean_m_3=medium
172,cpu_load_monthly_mean_delta=low
172,network_tx_monthly_mean_delta=medium
172,network_rx_monthly_mean_delta=high
172,disk_ops_read_monthly_mean_delta=medium
172,disk_ops_write_monthly_mean_delta=medium
172,disk_octets_write_monthly_mean_delta=medium
172,disk_octets_read_monthly_mean_delta=medium
172,cpu_load_max_gradient=low
172,disk_octets_read_max_gradient=medium
172,disk_octets_write_max_gradient=medium
172,disk_ops_read_max_gradient=medium
172,disk_ops_write_max_gradient=medium
172,network_rx_max_gradient=high
172,network_tx_max_gradient=medium
172,is_churn=1
173,cpu_load_mean_m_3=high
173,disk_octets_read_mean_m_3=high
173,disk_octets_write_mean_m_3=high
173,disk_ops_read_mean_m_3=high
173,disk_ops_write_mean_m_3=high
173,network_rx_mean_m_3=high
173,network_tx_mean_m_3=medium
173,cpu_load_monthly_mean_delta=medium
173,network_tx_monthly_mean_delta=high
173,network_rx_monthly_mean_delta=low
173,disk_ops_read_monthly_mean_delta=high
173,disk_ops_write_monthly_mean_delta=high
173,disk_octets_write_monthly_mean_delta=medium
173,disk_octets_read_monthly_mean_delta=high
173,cpu_load_max_gradient=medium
173,disk_octets_read_max_gradient=high
173,disk_octets_write_max_gradient=low
173,disk_ops_read_max_gradient=high
173,disk_ops_write_max_gradient=high
173,network_rx_max_gradient=low
173,network_tx_max_gradient=high
173,is_churn=1
174,cpu_load_mean_m_3=high
174,disk_octets_read_mean_m_3=high
174,disk_octets_write_mean_m_3=high
174,disk_ops_read_mean_m_3=high
174,disk_ops_write_mean_m_3=medium
174,network_rx_mean_m_3=high
174,network_tx_mean_m_3=high
174,cpu_load_monthly_mean_delta=low
174,network_tx_monthly_mean_delta=high
174,network_rx_monthly_mean_delta=high
174,disk_ops_read_monthly_mean_delta=low
174,disk_ops_write_monthly_mean_delta=low
174,disk_octets_write_monthly_mean_delta=medium
174,disk_octets_read_monthly_mean_delta=high
174,cpu_load_max_gradient=low
174,disk_octets_read_max_gradient=high
174,disk_octets_write_max_gradient=medium
174,disk_ops_read_max_gradient=low
174,disk_ops_write_max_gradient=low
174,network_rx_max_gradient=high
174,network_tx_max_gradient=high
174,is_churn=0
175,cpu_load_mean_m_3=low
175,disk_octets_read_mean_m_3=low
175,disk_octets_write_mean_m_3=low
175,disk_ops_read_mean_m_3=low
175,disk_ops_write_mean_m_3=low
175,network_rx_mean_m_3=high
175,network_tx_mean_m_3=high
175,cpu_load_monthly_mean_delta=high
175,network_tx_monthly_mean_delta=low
175,network_rx_monthly_mean_delta=high
175,disk_ops_read_monthly_mean_delta=medium
175,disk_ops_write_monthly_mean_delta=medium
175,disk_octets_write_monthly_mean_delta=high
175,disk_octets_read_monthly_mean_delta=medium
175,cpu_load_max_gradient=high
175,disk_octets_read_max_gradient=high
175,disk_octets_write_max_gradient=high
175,disk_ops_read_max_gradient=medium
175,disk_ops_write_max_gradient=high
175,network_rx_max_gradient=high
175,network_tx_max_gradient=low
175,is_churn=0
176,cpu_load_mean_m_3=high
176,disk_octets_read_mean_m_3=high
176,disk_octets_write_mean_m_3=high
176,disk_ops_read_mean_m_3=high
176,disk_ops_write_mean_m_3=high
176,network_rx_mean_m_3=high
176,network_tx_mean_m_3=high
176,cpu_load_monthly_mean_delta=low
176,network_tx_monthly_mean_delta=high
176,network_rx_monthly_mean_delta=low
176,disk_ops_read_monthly_mean_delta=low
176,disk_ops_write_monthly_mean_delta=low
176,disk_octets_write_monthly_mean_delta=high
176,disk_octets_read_monthly_mean_delta=low
176,cpu_load_max_gradient=low
176,disk_octets_read_max_gradient=low
176,disk_octets_write_max_gradient=high
176,disk_ops_read_max_gradient=low
176,disk_ops_write_max_gradient=high
176,network_rx_max_gradient=low
176,network_tx_max_gradient=high
176,is_churn=0
177,cpu_load_mean_m_3=medium
177,disk_octets_read_mean_m_3=high
177,disk_octets_write_mean_m_3=medium
177,disk_ops_read_mean_m_3=high
177,disk_ops_write_mean_m_3=high
177,network_rx_mean_m_3=low
177,network_tx_mean_m_3=medium
177,cpu_load_monthly_mean_delta=medium
177,network_tx_monthly_mean_delta=high
177,network_rx_monthly_mean_delta=medium
177,disk_ops_read_monthly_mean_delta=high
177,disk_ops_write_monthly_mean_delta=high
177,disk_octets_write_monthly_mean_delta=high
177,disk_octets_read_monthly_mean_delta=high
177,cpu_load_max_gradient=low
177,disk_octets_read_max_gradient=high
177,disk_octets_write_max_gradient=high
177,disk_ops_read_max_gradient=high
177,disk_ops_write_max_gradient=high
177,network_rx_max_gradient=medium
177,network_tx_max_gradient=high
177,is_churn=0
178,cpu_load_mean_m_3=high
178,disk_octets_read_mean_m_3=medium
178,disk_octets_write_mean_m_3=medium
178,disk_ops_read_mean_m_3=medium
178,disk_ops_write_mean_m_3=medium
178,network_rx_mean_m_3=medium
178,network_tx_mean_m_3=low
178,cpu_load_monthly_mean_delta=medium
178,network_tx_monthly_mean_delta=medium
178,network_rx_monthly_mean_delta=high
178,disk_ops_read_monthly_mean_delta=medium
178,disk_ops_write_monthly_mean_delta=high
178,disk_octets_write_monthly_mean_delta=high
178,disk_octets_read_monthly_mean_delta=medium
178,cpu_load_max_gradient=medium
178,disk_octets_read_max_gradient=medium
178,disk_octets_write_max_gradient=high
178,disk_ops_read_max_gradient=medium
178,disk_ops_write_max_gradient=high
178,network_rx_max_gradient=high
178,network_tx_max_gradient=medium
178,is_churn=0
179,cpu_load_mean_m_3=high
179,disk_octets_read_mean_m_3=medium
179,disk_octets_write_mean_m_3=high
179,disk_ops_read_mean_m_3=medium
179,disk_ops_write_mean_m_3=medium
179,network_rx_mean_m_3=medium
179,network_tx_mean_m_3=low
179,cpu_load_monthly_mean_delta=medium
179,network_tx_monthly_mean_delta=low
179,network_rx_monthly_mean_delta=low
179,disk_ops_read_monthly_mean_delta=medium
179,disk_ops_write_monthly_mean_delta=low
179,disk_octets_write_monthly_mean_delta=high
179,disk_octets_read_monthly_mean_delta=medium
179,cpu_load_max_gradient=high
179,disk_octets_read_max_gradient=medium
179,disk_octets_write_max_gradient=high
179,disk_ops_read_max_gradient=medium
179,disk_ops_write_max_gradient=low
179,network_rx_max_gradient=low
179,network_tx_max_gradient=low
179,is_churn=1
180,cpu_load_mean_m_3=low
180,disk_octets_read_mean_m_3=medium
180,disk_octets_write_mean_m_3=medium
180,disk_ops_read_mean_m_3=medium
180,disk_ops_write_mean_m_3=medium
180,network_rx_mean_m_3=medium
180,network_tx_mean_m_3=low
180,cpu_load_monthly_mean_delta=medium
180,network_tx_monthly_mean_delta=medium
180,network_rx_monthly_mean_delta=high
180,disk_ops_read_monthly_mean_delta=low
180,disk_ops_write_monthly_mean_delta=medium
180,disk_octets_write_monthly_mean_delta=medium
180,disk_octets_read_monthly_mean_delta=medium
180,cpu_load_max_gradient=medium
180,disk_octets_read_max_gradient=medium
180,disk_octets_write_max_gradient=medium
180,disk_ops_read_max_gradient=medium
180,disk_ops_write_max_gradient=medium
180,network_rx_max_gradient=high
180,network_tx_max_gradient=medium
180,is_churn=1
181,cpu_load_mean_m_3=medium
181,disk_octets_read_mean_m_3=high
181,disk_octets_write_mean_m_3=high
181,disk_ops_read_mean_m_3=high
181,disk_ops_write_mean_m_3=high
181,network_rx_mean_m_3=high
181,network_tx_mean_m_3=high
181,cpu_load_monthly_mean_delta=low
181,network_tx_monthly_mean_delta=high
181,network_rx_monthly_mean_delta=high
181,disk_ops_read_monthly_mean_delta=high
181,disk_ops_write_monthly_mean_delta=low
181,disk_octets_write_monthly_mean_delta=low
181,disk_octets_read_monthly_mean_delta=high
181,cpu_load_max_gradient=low
181,disk_octets_read_max_gradient=high
181,disk_octets_write_max_gradient=low
181,disk_ops_read_max_gradient=high
181,disk_ops_write_max_gradient=low
181,network_rx_max_gradient=high
181,network_tx_max_gradient=high
181,is_churn=0
182,cpu_load_mean_m_3=high
182,disk_octets_read_mean_m_3=medium
182,disk_octets_write_mean_m_3=medium
182,disk_ops_read_mean_m_3=medium
182,disk_ops_write_mean_m_3=medium
182,network_rx_mean_m_3=low
182,network_tx_mean_m_3=low
182,cpu_load_monthly_mean_delta=high
182,network_tx_monthly_mean_delta=medium
182,network_rx_monthly_mean_delta=medium
182,disk_ops_read_monthly_mean_delta=high
182,disk_ops_write_monthly_mean_delta=high
182,disk_octets_write_monthly_mean_delta=high
182,disk_octets_read_monthly_mean_delta=high
182,cpu_load_max_gradient=high
182,disk_octets_read_max_gradient=high
182,disk_octets_write_max_gradient=high
182,disk_ops_read_max_gradient=high
182,disk_ops_write_max_gradient=high
182,network_rx_max_gradient=medium
182,network_tx_max_gradient=medium
182,is_churn=1
183,cpu_load_mean_m_3=medium
183,disk_octets_read_mean_m_3=medium
183,disk_octets_write_mean_m_3=high
183,disk_ops_read_mean_m_3=medium
183,disk_ops_write_mean_m_3=high
183,network_rx_mean_m_3=low
183,network_tx_mean_m_3=low
183,cpu_load_monthly_mean_delta=low
183,network_tx_monthly_mean_delta=low
183,network_rx_monthly_mean_delta=low
183,disk_ops_read_monthly_mean_delta=low
183,disk_ops_write_monthly_mean_delta=low
183,disk_octets_write_monthly_mean_delta=high
183,disk_octets_read_monthly_mean_delta=high
183,cpu_load_max_gradient=low
183,disk_octets_read_max_gradient=high
183,disk_octets_write_max_gradient=high
183,disk_ops_read_max_gradient=low
183,disk_ops_write_max_gradient=low
183,network_rx_max_gradient=low
183,network_tx_max_gradient=low
183,is_churn=0
184,cpu_load_mean_m_3=medium
184,disk_octets_read_mean_m_3=medium
184,disk_octets_write_mean_m_3=low
184,disk_ops_read_mean_m_3=medium
184,disk_ops_write_mean_m_3=low
184,network_rx_mean_m_3=high
184,network_tx_mean_m_3=high
184,cpu_load_monthly_mean_delta=low
184,network_tx_monthly_mean_delta=low
184,network_rx_monthly_mean_delta=low
184,disk_ops_read_monthly_mean_delta=low
184,disk_ops_write_monthly_mean_delta=low
184,disk_octets_write_monthly_mean_delta=low
184,disk_octets_read_monthly_mean_delta=low
184,cpu_load_max_gradient=low
184,disk_octets_read_max_gradient=low
184,disk_octets_write_max_gradient=low
184,disk_ops_read_max_gradient=low
184,disk_ops_write_max_gradient=low
184,network_rx_max_gradient=low
184,network_tx_max_gradient=low
184,is_churn=0
185,cpu_load_mean_m_3=low
185,disk_octets_read_mean_m_3=low
185,disk_octets_write_mean_m_3=low
185,disk_ops_read_mean_m_3=low
185,disk_ops_write_mean_m_3=low
185,network_rx_mean_m_3=low
185,network_tx_mean_m_3=medium
185,cpu_load_monthly_mean_delta=medium
185,network_tx_monthly_mean_delta=high
185,network_rx_monthly_mean_delta=low
185,disk_ops_read_monthly_mean_delta=medium
185,disk_ops_write_monthly_mean_delta=low
185,disk_octets_write_monthly_mean_delta=low
185,disk_octets_read_monthly_mean_delta=medium
185,cpu_load_max_gradient=medium
185,disk_octets_read_max_gradient=medium
185,disk_octets_write_max_gradient=low
185,disk_ops_read_max_gradient=low
185,disk_ops_write_max_gradient=low
185,network_rx_max_gradient=low
185,network_tx_max_gradient=high
185,is_churn=0
186,cpu_load_mean_m_3=low
186,disk_octets_read_mean_m_3=low
186,disk_octets_write_mean_m_3=low
186,disk_ops_read_mean_m_3=low
186,disk_ops_write_mean_m_3=low
186,network_rx_mean_m_3=low
186,network_tx_mean_m_3=low
186,cpu_load_monthly_mean_delta=medium
186,network_tx_monthly_mean_delta=medium
186,network_rx_monthly_mean_delta=medium
186,disk_ops_read_monthly_mean_delta=medium
186,disk_ops_write_monthly_mean_delta=medium
186,disk_octets_write_monthly_mean_delta=medium
186,disk_octets_read_monthly_mean_delta=medium
186,cpu_load_max_gradient=medium
186,disk_octets_read_max_gradient=medium
186,disk_octets_write_max_gradient=medium
186,disk_ops_read_max_gradient=medium
186,disk_ops_write_max_gradient=medium
186,network_rx_max_gradient=medium
186,network_tx_max_gradient=medium
186,is_churn=1
187,cpu_load_mean_m_3=high
187,disk_octets_read_mean_m_3=medium
187,disk_octets_write_mean_m_3=medium
187,disk_ops_read_mean_m_3=medium
187,disk_ops_write_mean_m_3=medium
187,network_rx_mean_m_3=medium
187,network_tx_mean_m_3=medium
187,cpu_load_monthly_mean_delta=high
187,network_tx_monthly_mean_delta=high
187,network_rx_monthly_mean_delta=medium
187,disk_ops_read_monthly_mean_delta=low
187,disk_ops_write_monthly_mean_delta=low
187,disk_octets_write_monthly_mean_delta=low
187,disk_octets_read_monthly_mean_delta=low
187,cpu_load_max_gradient=high
187,disk_octets_read_max_gradient=low
187,disk_octets_write_max_gradient=low
187,disk_ops_read_max_gradient=low
187,disk_ops_write_max_gradient=low
187,network_rx_max_gradient=low
187,network_tx_max_gradient=high
187,is_churn=0
188,cpu_load_mean_m_3=medium
188,disk_octets_read_mean_m_3=medium
188,disk_octets_write_mean_m_3=low
188,disk_ops_read_mean_m_3=high
188,disk_ops_write_mean_m_3=low
188,network_rx_mean_m_3=low
188,network_tx_mean_m_3=low
188,cpu_load_monthly_mean_delta=medium
188,network_tx_monthly_mean_delta=medium
188,network_rx_monthly_mean_delta=medium
188,disk_ops_read_monthly_mean_delta=medium
188,disk_ops_write_monthly_mean_delta=medium
188,disk_octets_write_monthly_mean_delta=low
188,disk_octets_read_monthly_mean_delta=medium
188,cpu_load_max_gradient=medium
188,disk_octets_read_max_gradient=medium
188,disk_octets_write_max_gradient=medium
188,disk_ops_read_max_gradient=low
188,disk_ops_write_max_gradient=medium
188,network_rx_max_gradient=medium
188,network_tx_max_gradient=medium
188,is_churn=0
189,cpu_load_mean_m_3=low
189,disk_octets_read_mean_m_3=low
189,disk_octets_write_mean_m_3=low
189,disk_ops_read_mean_m_3=low
189,disk_ops_write_mean_m_3=low
189,network_rx_mean_m_3=low
189,network_tx_mean_m_3=medium
189,cpu_load_monthly_mean_delta=medium
189,network_tx_monthly_mean_delta=high
189,network_rx_monthly_mean_delta=medium
189,disk_ops_read_monthly_mean_delta=medium
189,disk_ops_write_monthly_mean_delta=medium
189,disk_octets_write_monthly_mean_delta=medium
189,disk_octets_read_monthly_mean_delta=medium
189,cpu_load_max_gradient=medium
189,disk_octets_read_max_gradient=medium
189,disk_octets_write_max_gradient=medium
189,disk_ops_read_max_gradient=medium
189,disk_ops_write_max_gradient=medium
189,network_rx_max_gradient=medium
189,network_tx_max_gradient=high
189,is_churn=0
190,cpu_load_mean_m_3=high
190,disk_octets_read_mean_m_3=medium
190,disk_octets_write_mean_m_3=medium
190,disk_ops_read_mean_m_3=medium
190,disk_ops_write_mean_m_3=high
190,network_rx_mean_m_3=high
190,network_tx_mean_m_3=high
190,cpu_load_monthly_mean_delta=low
190,network_tx_monthly_mean_delta=low
190,network_rx_monthly_mean_delta=high
190,disk_ops_read_monthly_mean_delta=medium
190,disk_ops_write_monthly_mean_delta=low
190,disk_octets_write_monthly_mean_delta=medium
190,disk_octets_read_monthly_mean_delta=medium
190,cpu_load_max_gradient=low
190,disk_octets_read_max_gradient=medium
190,disk_octets_write_max_gradient=low
190,disk_ops_read_max_gradient=medium
190,disk_ops_write_max_gradient=low
190,network_rx_max_gradient=high
190,network_tx_max_gradient=low
190,is_churn=0
191,cpu_load_mean_m_3=high
191,disk_octets_read_mean_m_3=high
191,disk_octets_write_mean_m_3=high
191,disk_ops_read_mean_m_3=high
191,disk_ops_write_mean_m_3=high
191,network_rx_mean_m_3=medium
191,network_tx_mean_m_3=high
191,cpu_load_monthly_mean_delta=high
191,network_tx_monthly_mean_delta=low
191,network_rx_monthly_mean_delta=low
191,disk_ops_read_monthly_mean_delta=high
191,disk_ops_write_monthly_mean_delta=low
191,disk_octets_write_monthly_mean_delta=high
191,disk_octets_read_monthly_mean_delta=high
191,cpu_load_max_gradient=medium
191,disk_octets_read_max_gradient=high
191,disk_octets_write_max_gradient=high
191,disk_ops_read_max_gradient=high
191,disk_ops_write_max_gradient=low
191,network_rx_max_gradient=low
191,network_tx_max_gradient=low
191,is_churn=0
192,cpu_load_mean_m_3=high
192,disk_octets_read_mean_m_3=high
192,disk_octets_write_mean_m_3=high
192,disk_ops_read_mean_m_3=high
192,disk_ops_write_mean_m_3=medium
192,network_rx_mean_m_3=medium
192,network_tx_mean_m_3=high
192,cpu_load_monthly_mean_delta=low
192,network_tx_monthly_mean_delta=high
192,network_rx_monthly_mean_delta=low
192,disk_ops_read_monthly_mean_delta=high
192,disk_ops_write_monthly_mean_delta=low
192,disk_octets_write_monthly_mean_delta=medium
