customerId,productId,rating,name,group,brand,customer
1926439.0,17578.0,1.0,"1 telefoonnummer
<xxx-xxxxxxx>",Telecom Services,Signet,Canfield Scientific Europe B.V.
1926439.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,Canfield Scientific Europe B.V.
1926439.0,31807.0,1.0,"Infrastructuur <Glasvezel> x Gbit/s
Projectnummer:
<aansluitadres>",Connectivity Services,Signet,Canfield Scientific Europe B.V.
1926439.0,31825.0,1.0,"<Glasvezel> EVC 100 Mbit/s Premium of Basic
Projectnummer:
<aansluitadres>",Connectivity Services,Signet,Canfield Scientific Europe B.V.
1926439.0,21874.0,1.0,"Fiber Access EuroFiber Lite 100 Mbit/s
Contractduur <xx> jaar tot <xx/xx/xxxx>
Projectnummer:
<aansluitadres>",Connectivity Services,Signet,Canfield Scientific Europe B.V.
1926559.0,18157.0,1.0,"8 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,FarMedvisie BV
1926559.0,21808.0,1.0,"Extra Secure VoIP EuroFiber 5 Mbit/s
Projectnummer:
<aansluitadres>",Connectivity Services,Signet,FarMedvisie BV
1926559.0,18154.0,1.0,"4 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,FarMedvisie BV
1926559.0,31822.0,1.0,"<Glasvezel> EVC 200 Mbit/s Premium of Basic
Projectnummer:
<aansluitadres>",Connectivity Services,Signet,FarMedvisie BV
1926559.0,61783.0,1.0,"Fiber Access EuroFiber Business 200 Mbit/s
Projectnummer:
<aansluitadres>",Connectivity Services,Signet,FarMedvisie BV
1926559.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,FarMedvisie BV
1926559.0,31807.0,1.0,"Infrastructuur <Glasvezel> x Gbit/s
Projectnummer:
<aansluitadres>",Connectivity Services,Signet,FarMedvisie BV
1926559.0,31846.0,1.0,"<Glasvezel> EVC 5 Mbit/s Premium of Basic
Projectnummer:
<aansluitadres>",Connectivity Services,Signet,FarMedvisie BV
1926601.0,17524.0,1.0,"VoIP SIP 4 abonnement
inclusief telefoonnummer",Telecom Services,Signet,Woods Fotografie / Woods Studios
1926601.0,17578.0,1.0,"1 telefoonnummer
<xxx-xxxxxxx>",Telecom Services,Signet,Woods Fotografie / Woods Studios
1926757.0,18157.0,1.0,"8 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,Ulstein Design & Solutions B.V.
1926757.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,Ulstein Design & Solutions B.V.
1926757.0,28156.0,1.0,Fiber Access Fore Freedom Lite 50 Mbit/s,Connectivity Services,Signet,Ulstein Design & Solutions B.V.
1926844.0,17524.0,1.0,"VoIP SIP 4 abonnement
inclusief telefoonnummer",Telecom Services,Signet,HoefsBuildingControl-Erp vof
1926844.0,17578.0,1.0,"1 telefoonnummer
<xxx-xxxxxxx>",Telecom Services,Signet,HoefsBuildingControl-Erp vof
1926904.0,18154.0,1.0,"4 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,Gemeente Nieuwkoop
1926904.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,Gemeente Nieuwkoop
1926904.0,31312.0,1.0,"Fiber Access FiberRevolution! Lite 50 Mbit/s
<aansluitadres>",Connectivity Services,Signet,Gemeente Nieuwkoop
1926991.0,18163.0,1.0,"32 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,Teletrax B.V.
1926991.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,Teletrax B.V.
1926991.0,25261.0,1.0,"Fiber Access HTC Max 1000 Mbit/s
Contractduur x jaar tot xx/xx/xxxx
<aansluitadres>",Connectivity Services,Signet,Teletrax B.V.
1927000.0,17521.0,1.0,"VoIP SIP 2 abonnement
inclusief telefoonnummer",Telecom Services,Signet,Doctors Inc. B.V.
1927000.0,17578.0,1.0,"1 telefoonnummer
<xxx-xxxxxxx>",Telecom Services,Signet,Doctors Inc. B.V.
1927255.0,57253.0,1.0,"Glasnet Veghel EVC 50 Mbit/s
<aansluitadres>",Connectivity Services,Signet,Loonservice Brabant
1927255.0,18154.0,1.0,"4 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,Loonservice Brabant
1927255.0,21961.0,1.0,"Fiber Access Glasnet Veghel Basic 50 Mbit/s
<aansluitadres>",Connectivity Services,Signet,Loonservice Brabant
1927255.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,Loonservice Brabant
1927465.0,17524.0,1.0,"VoIP SIP 4 abonnement
inclusief telefoonnummer",Telecom Services,Signet,Kemps & Rijf
1927465.0,17578.0,1.0,"1 telefoonnummer
<xxx-xxxxxxx>",Telecom Services,Signet,Kemps & Rijf
1927558.0,18160.0,1.0,"16 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,MHA Automation BV
1927558.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,MHA Automation BV
1927558.0,62065.0,1.0,"Fiber Access Business 100 Mbit/s
<aansluitadres>",Connectivity Services,Signet,MHA Automation BV
1927558.0,62231.0,1.0,"Infrastructuur via SBBU
Contractnummer:
<aansluitadres>",Connectivity Services,Signet,MHA Automation BV
1927624.0,31354.0,1.0,"VoIP SIP Onbeperkt bellen Nederland
inclusief telefoonnummer",Telecom Services,Signet,Loodgietersbedrijf H.BAAS B.V.
1927624.0,17578.0,1.0,"1 telefoonnummer
<xxx-xxxxxxx>",Telecom Services,Signet,Loodgietersbedrijf H.BAAS B.V.
1927858.0,18157.0,1.0,"8 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,Signify Netherlands B.V.
1927858.0,31828.0,1.0,"<Glasvezel> EVC 500 Mbit/s Premium of Basic
Projectnummer:
<aansluitadres>",Connectivity Services,Signet,Signify Netherlands B.V.
1927858.0,25204.0,1.0,"Fiber Access HTC Plus 300 Mbit/s
Contractduur xx jaar tot xx/xx/xxxx
<aansluitadres>",Connectivity Services,Signet,Signify Netherlands B.V.
1927858.0,27517.0,1.0,"Fiber Access KPN EVC Gold 99,9% 50 Mbit/s
Contractduur 3 jaar tot xx/xx/xxxx
EVC: WOS05
<aansluitadres>",Connectivity Services,Signet,Signify Netherlands B.V.
1927858.0,18154.0,1.0,"4 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,Signify Netherlands B.V.
1927858.0,21751.0,1.0,"Fiber Access EuroFiber Max 100 Mbit/s
Contractduur x jaar tot xx/xx/20xx
Projectnummer:
<aansluitadres>",Connectivity Services,Signet,Signify Netherlands B.V.
1927858.0,27172.0,1.0,"Fiber KPN infra Area O
Contractduur 1 jaar tot xx/xx/xxxx
EUA: WOS02
<aansluitadres>",Connectivity Services,Signet,Signify Netherlands B.V.
1927858.0,27163.0,1.0,"Fiber KPN infra Area B
Contractduur 3 jaar tot xx/xx/xxxx
EUA: WOS02
<aansluitadres>",Connectivity Services,Signet,Signify Netherlands B.V.
1927858.0,27229.0,1.0,"Fiber KPN Silver VLAN 50 Mbit/s
Contractduur x jaar tot xx/xx/xxxx
EVC: WOS05
<aansluitadres>",Connectivity Services,Signet,Signify Netherlands B.V.
1927858.0,25117.0,1.0,"Fiber Access HTC Basic 10 Mbit/s
Contractduur <xx> jaar tot <xx/xx/xxxx>
<aansluitadres>",Connectivity Services,Signet,Signify Netherlands B.V.
1927858.0,27454.0,1.0,Fiber Access KPN Max 50 Mbit/s,Connectivity Services,Signet,Signify Netherlands B.V.
1927858.0,62026.0,1.0,"Infrastructuur via HTC
Poortnummer:
<aansluitadres>",Connectivity Services,Signet,Signify Netherlands B.V.
1927858.0,18160.0,1.0,"16 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,Signify Netherlands B.V.
1927858.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,Signify Netherlands B.V.
1927858.0,31981.0,1.0,"Fiber Access Max 500 Mbit/s
inclusief 24/7 Storingsdienst
<aansluitadres>",Connectivity Services,Signet,Signify Netherlands B.V.
1927858.0,31807.0,1.0,"Infrastructuur <Glasvezel> x Gbit/s
Projectnummer:
<aansluitadres>",Connectivity Services,Signet,Signify Netherlands B.V.
1927858.0,31873.0,1.0,"Fiber Access Basic 50 Mbit/s
<aansluitadres>",Connectivity Services,Signet,Signify Netherlands B.V.
1927858.0,31825.0,1.0,"<Glasvezel> EVC 100 Mbit/s Premium of Basic
Projectnummer:
<aansluitadres>",Connectivity Services,Signet,Signify Netherlands B.V.
1927858.0,17482.0,1.0,-,Connectivity Services,Signet,Signify Netherlands B.V.
1928014.0,31357.0,1.0,"VoIP SIP Onbeperkt bellen Europa
inclusief telefoonnummer",Telecom Services,Signet,MacLean Agencies BV
1928014.0,17578.0,1.0,"1 telefoonnummer
<xxx-xxxxxxx>",Telecom Services,Signet,MacLean Agencies BV
1928062.0,20227.0,1.0,PC Back-up Online 5 GB,Webhosting Services,Signet,Buro Mukro
1928158.0,17521.0,1.0,"VoIP SIP 2 abonnement
inclusief telefoonnummer",Telecom Services,Signet,Fuenix Ecogy I BV
1928158.0,17578.0,1.0,"1 telefoonnummer
<xxx-xxxxxxx>",Telecom Services,Signet,Fuenix Ecogy I BV
1928374.0,17647.0,1.0,"Patchkosten <netwerk>
Contractduur x tot xx/xx/xxxx",?,Signet,Shimano Europe B.V.
1928374.0,17677.0,1.0,"24/7 Storingsdienst
t.b.v. <dienst/glasvezelleverancier>
<aansluitadres>",?,Signet,Shimano Europe B.V.
1928374.0,18157.0,1.0,"8 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,Shimano Europe B.V.
1928374.0,18163.0,1.0,"32 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,Shimano Europe B.V.
1928374.0,25204.0,1.0,"Fiber Access HTC Plus 300 Mbit/s
Contractduur xx jaar tot xx/xx/xxxx
<aansluitadres>",Connectivity Services,Signet,Shimano Europe B.V.
1928374.0,17668.0,1.0,"Fiber Care <per managed router>
<aansluitadres>",Connectivity Services,Signet,Shimano Europe B.V.
1928374.0,21673.0,1.0,"Fiber Access EuroFiber Plus 100 Mbit/s
Contractduur x jaar tot xx/xx/20xx
Projectnummer:
<aansluitadres>",Connectivity Services,Signet,Shimano Europe B.V.
1928374.0,17686.0,1.0,"Fortigate 60E - Silver
Contractduur 3 jaar tot xx/xx/xxxx
Serienummer:
MAC-adres:",Managed Networking,Signet,Shimano Europe B.V.
1928374.0,17659.0,1.0,"Poortkosten <netwerk>
Contractduur x jaar tot xx/xx/xxxx",Network,Signet,Shimano Europe B.V.
1928374.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,Shimano Europe B.V.
1928374.0,31807.0,1.0,"Infrastructuur <Glasvezel> x Gbit/s
Projectnummer:
<aansluitadres>",Connectivity Services,Signet,Shimano Europe B.V.
1928374.0,31825.0,1.0,"<Glasvezel> EVC 100 Mbit/s Premium of Basic
Projectnummer:
<aansluitadres>",Connectivity Services,Signet,Shimano Europe B.V.
1928374.0,17482.0,1.0,-,Connectivity Services,Signet,Shimano Europe B.V.
1928374.0,32386.0,1.0,"Point-2-Point Fiber Access <Glasvezel>
10 Gbit/s
Contractduur x jaar tot xx/xx/xxxx
Contractnummer:
<aansluitadres>",Connectivity Services,Signet,Shimano Europe B.V.
1928569.0,30970.0,1.0,"Fiber Access GVE Lite 50 Mbit/s
<aansluitadres>",Connectivity Services,Signet,3T
1928569.0,18154.0,1.0,"4 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,3T
1928569.0,31036.0,1.0,"GVE Silver EVC 50 Mbit/s
<aansluitadres>",Connectivity Services,Signet,3T
1928569.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,3T
1928632.0,26890.0,1.0,"Fiber Access KBP Lite 50 Mbit/s
<aansluitadres>",Connectivity Services,Signet,Moeskops Grafisch Afwerkingsbedrijf BV
1928632.0,18154.0,1.0,"4 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,Moeskops Grafisch Afwerkingsbedrijf BV
1928632.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,Moeskops Grafisch Afwerkingsbedrijf BV
1928707.0,18154.0,1.0,"4 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,DoMicro BV
1928707.0,31036.0,1.0,"GVE Silver EVC 50 Mbit/s
<aansluitadres>",Connectivity Services,Signet,DoMicro BV
1928707.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,DoMicro BV
1928707.0,31873.0,1.0,"Fiber Access Basic 50 Mbit/s
<aansluitadres>",Connectivity Services,Signet,DoMicro BV
1928788.0,20986.0,1.0,"1 IP adres t.b.v.
<ip-adres>
<aansluitadres>",Connectivity Services,Signet,Cooperatie Freerickshof U.A.
1928788.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,Cooperatie Freerickshof U.A.
1928788.0,31735.0,1.0,"Tele2 DSL 1-100+ Mbit/s Silver
<aansluitadres>
Contractduur 1 jaar tot <xx/xx/xxxx>",Connectivity Services,Signet,Cooperatie Freerickshof U.A.
1928815.0,18157.0,1.0,"8 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,Solid Circle Services BV
1928815.0,31354.0,1.0,"VoIP SIP Onbeperkt bellen Nederland
inclusief telefoonnummer",Telecom Services,Signet,Solid Circle Services BV
1928815.0,22582.0,1.0,"Fiber Access ParkNed Lite 100 Mbit/s
Contractduur x tot xx/xx/xxxx
<aansluitadres>",Connectivity Services,Signet,Solid Circle Services BV
1928815.0,17581.0,1.0,"10 telefoonnummers
<xxx-xxxxxxx t/m xxx-xxxxxxx>",Telecom Services,Signet,Solid Circle Services BV
1928815.0,32089.0,1.0,"Secure VoIP 4/5 Mbit/s
<aansluitadres>",?,Signet,Solid Circle Services BV
1928815.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,Solid Circle Services BV
1928878.0,31354.0,1.0,"VoIP SIP Onbeperkt bellen Nederland
inclusief telefoonnummer",Telecom Services,Signet,OFS Facility Services
1928878.0,17578.0,1.0,"1 telefoonnummer
<xxx-xxxxxxx>",Telecom Services,Signet,OFS Facility Services
1928977.0,17521.0,1.0,"VoIP SIP 2 abonnement
inclusief telefoonnummer",Telecom Services,Signet,Oudijzer-metaalhandel Gebroerders Koot
1928977.0,17578.0,1.0,"1 telefoonnummer
<xxx-xxxxxxx>",Telecom Services,Signet,Oudijzer-metaalhandel Gebroerders Koot
1928977.0,17482.0,1.0,-,Connectivity Services,Signet,Oudijzer-metaalhandel Gebroerders Koot
1928977.0,17518.0,1.0,"VoIP SIP 1 abonnement
inclusief telefoonnummer",Telecom Services,Signet,Oudijzer-metaalhandel Gebroerders Koot
1929091.0,18154.0,1.0,"4 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,Advocaten Familie- & Erfrecht
1929091.0,31036.0,1.0,"GVE Silver EVC 50 Mbit/s
<aansluitadres>",Connectivity Services,Signet,Advocaten Familie- & Erfrecht
1929091.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,Advocaten Familie- & Erfrecht
1929091.0,31873.0,1.0,"Fiber Access Basic 50 Mbit/s
<aansluitadres>",Connectivity Services,Signet,Advocaten Familie- & Erfrecht
1929100.0,17524.0,1.0,"VoIP SIP 4 abonnement
inclusief telefoonnummer",Telecom Services,Signet,Riool techniek Soest
1929100.0,17578.0,1.0,"1 telefoonnummer
<xxx-xxxxxxx>",Telecom Services,Signet,Riool techniek Soest
1929166.0,20227.0,1.0,PC Back-up Online 5 GB,Webhosting Services,Signet,Ralph Optiek
1929184.0,18157.0,1.0,"8 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,P. v. Osch Groenteproducties B.V.
1929184.0,27853.0,1.0,"Huur Router bij Alles-in-een pakket
Contractduur 1 jaar tot <xx/xx/xxxx>
Serienummer:
MAC adres:",Connectivity Services,Signet,P. v. Osch Groenteproducties B.V.
1929184.0,18148.0,1.0,"1 IP adres bij Fiber Alles-in-een pakket
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,P. v. Osch Groenteproducties B.V.
1929184.0,17551.0,1.0,"Alles-in-een VoIP SIP 3 abonnement
inclusief telefoonnummer",Telecom Services,Signet,P. v. Osch Groenteproducties B.V.
1929184.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,P. v. Osch Groenteproducties B.V.
1929184.0,32194.0,1.0,"Fiber Access Zakelijk Alles-in-een
<Glasvezel> Start 50 Mbit/s
Contractduur 1 jaar tot xx/xx/xxxx
<aansluitadres>",Connectivity Services,Signet,P. v. Osch Groenteproducties B.V.
1929316.0,18154.0,1.0,"4 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,Excellent AGF B.V.
1929316.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,Excellent AGF B.V.
1929316.0,31879.0,1.0,"Fiber Access Basic 100 Mbit/s
<aansluitadres>",Connectivity Services,Signet,Excellent AGF B.V.
1929367.0,17521.0,1.0,"VoIP SIP 2 abonnement
inclusief telefoonnummer",Telecom Services,Signet,Laar Holding BV
1929367.0,17578.0,1.0,"1 telefoonnummer
<xxx-xxxxxxx>",Telecom Services,Signet,Laar Holding BV
1929409.0,17521.0,1.0,"VoIP SIP 2 abonnement
inclusief telefoonnummer",Telecom Services,Signet,Joseph & Partners
1929409.0,17578.0,1.0,"1 telefoonnummer
<xxx-xxxxxxx>",Telecom Services,Signet,Joseph & Partners
1929601.0,17677.0,1.0,"24/7 Storingsdienst
t.b.v. <dienst/glasvezelleverancier>
<aansluitadres>",?,Signet,Vleeswarengroothandel J. De Waal B.V.
1929601.0,18157.0,1.0,"8 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,Vleeswarengroothandel J. De Waal B.V.
1929601.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,Vleeswarengroothandel J. De Waal B.V.
1929601.0,31873.0,1.0,"Fiber Access Basic 50 Mbit/s
<aansluitadres>",Connectivity Services,Signet,Vleeswarengroothandel J. De Waal B.V.
1929643.0,17530.0,1.0,"VoIP SIP 15 abonnement
inclusief telefoonnummer",Telecom Services,Signet,Nautica Binnenscheepvaart BV
1929643.0,17581.0,1.0,"10 telefoonnummers
<xxx-xxxxxxx t/m xxx-xxxxxxx>",Telecom Services,Signet,Nautica Binnenscheepvaart BV
1929712.0,17578.0,1.0,"1 telefoonnummer
<xxx-xxxxxxx>",Telecom Services,Signet,"Atelier Mario, Interieur- en Meubelstoffering B.V."
1929712.0,17518.0,1.0,"VoIP SIP 1 abonnement
inclusief telefoonnummer",Telecom Services,Signet,"Atelier Mario, Interieur- en Meubelstoffering B.V."
1929805.0,20986.0,1.0,"1 IP adres t.b.v.
<ip-adres>
<aansluitadres>",Connectivity Services,Signet,Commedian B.V.
1929805.0,31822.0,1.0,"<Glasvezel> EVC 200 Mbit/s Premium of Basic
Projectnummer:
<aansluitadres>",Connectivity Services,Signet,Commedian B.V.
1929805.0,28714.0,1.0,"IP Private Network Basic t/m 200 Mbit/s
Contractduur x tot xx/xx/20xx
<glasvezelleverancier>
<aansluitadres>",Network,Signet,Commedian B.V.
1929805.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,Commedian B.V.
1929805.0,31807.0,1.0,"Infrastructuur <Glasvezel> x Gbit/s
Projectnummer:
<aansluitadres>",Connectivity Services,Signet,Commedian B.V.
1929805.0,17482.0,1.0,-,Connectivity Services,Signet,Commedian B.V.
1929805.0,32338.0,1.0,"KPN VVDSL 100/30 Mbit/s 99,95%
Contractnummer:
<aansluitadres>",Connectivity Services,Signet,Commedian B.V.
1929805.0,32407.0,1.0,"Fiber Care op basis van <glasvezel>
Incl. Managed Router Cisco 897 (Lifecycle)
Contractduur x jaar tot xx/xx/xxxx
<aansluitadres>",Connectivity Services,Signet,Commedian B.V.
1929949.0,21583.0,1.0,"Fiber Access EuroFiber Basic 50 Mbit/s
Contractduur x jaar tot xx/xx/20xx
Projectnummer:
<aansluitadres>",Connectivity Services,Signet,Contact-Plus B.V.
1929949.0,18154.0,1.0,"4 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,Contact-Plus B.V.
1929949.0,17578.0,1.0,"1 telefoonnummer
<xxx-xxxxxxx>",Telecom Services,Signet,Contact-Plus B.V.
1929949.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,Contact-Plus B.V.
1929949.0,17518.0,1.0,"VoIP SIP 1 abonnement
inclusief telefoonnummer",Telecom Services,Signet,Contact-Plus B.V.
1929985.0,30970.0,1.0,"Fiber Access GVE Lite 50 Mbit/s
<aansluitadres>",Connectivity Services,Signet,Log10 BV
1929985.0,31123.0,1.0,"Extra Data EVC GVE Silver 5 Mbit/s
<aansluitadres>",Connectivity Services,Signet,Log10 BV
1929985.0,18154.0,1.0,"4 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,Log10 BV
1929985.0,31036.0,1.0,"GVE Silver EVC 50 Mbit/s
<aansluitadres>",Connectivity Services,Signet,Log10 BV
1929985.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,Log10 BV
1929985.0,30937.0,1.0,"Extra Data verbinding GVE 3 Mbit/s
<aansluitadres>",Connectivity Services,Signet,Log10 BV
1930021.0,27853.0,1.0,"Huur Router bij Alles-in-een pakket
Contractduur 1 jaar tot <xx/xx/xxxx>
Serienummer:
MAC adres:",Connectivity Services,Signet,Wesma Onroerend Goed B.V.
1930021.0,18148.0,1.0,"1 IP adres bij Fiber Alles-in-een pakket
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,Wesma Onroerend Goed B.V.
1930021.0,17551.0,1.0,"Alles-in-een VoIP SIP 3 abonnement
inclusief telefoonnummer",Telecom Services,Signet,Wesma Onroerend Goed B.V.
1930021.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,Wesma Onroerend Goed B.V.
1930021.0,32197.0,1.0,"Fiber Access Zakelijk Alles-in-een
<Glasvezel> Basis 100 Mbit/s
Contractduur 1 jaar tot xx/xx/xxxx
<aansluitadres>",Connectivity Services,Signet,Wesma Onroerend Goed B.V.
1930036.0,17578.0,1.0,"1 telefoonnummer
<xxx-xxxxxxx>",Telecom Services,Signet,Van Oorschot - de Jongh - Vermunt Advocaten
1930036.0,17527.0,1.0,"VoIP SIP 8 abonnement
inclusief telefoonnummer",Telecom Services,Signet,Van Oorschot - de Jongh - Vermunt Advocaten
1930141.0,18157.0,1.0,"8 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,BusinessConnect BV
1930141.0,30490.0,1.0,"Internet Access Datacenter EcoRacks met
1 TB upload en 1 TB download dataverkeer",Connectivity Services,Signet,BusinessConnect BV
1930141.0,18160.0,1.0,"16 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,BusinessConnect BV
1930141.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,BusinessConnect BV
1930222.0,31870.0,1.0,"Fiber Access Basic 20 Mbit/s
<aansluitadres>",Connectivity Services,Signet,Dutch Mining en Trading Company BV
1930222.0,18154.0,1.0,"4 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,Dutch Mining en Trading Company BV
1930222.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,Dutch Mining en Trading Company BV
1930222.0,62231.0,1.0,"Infrastructuur via SBBU
Contractnummer:
<aansluitadres>",Connectivity Services,Signet,Dutch Mining en Trading Company BV
1930327.0,31717.0,1.0,"Fiber Access Zakelijk Alles-in-een
De Copenvezel 20 Mbit/s
Contractduur x jaar tot xx/xx/xxxx
<aansluitadres>",Connectivity Services,Signet,Garagebedrijf Schouten BV
1930327.0,27853.0,1.0,"Huur Router bij Alles-in-een pakket
Contractduur 1 jaar tot <xx/xx/xxxx>
Serienummer:
MAC adres:",Connectivity Services,Signet,Garagebedrijf Schouten BV
1930327.0,18148.0,1.0,"1 IP adres bij Fiber Alles-in-een pakket
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,Garagebedrijf Schouten BV
1930327.0,17551.0,1.0,"Alles-in-een VoIP SIP 3 abonnement
inclusief telefoonnummer",Telecom Services,Signet,Garagebedrijf Schouten BV
1930327.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,Garagebedrijf Schouten BV
1930393.0,18157.0,1.0,"8 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,Molto Bene B.V.
1930393.0,31822.0,1.0,"<Glasvezel> EVC 200 Mbit/s Premium of Basic
Projectnummer:
<aansluitadres>",Connectivity Services,Signet,Molto Bene B.V.
1930393.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,Molto Bene B.V.
1930393.0,31807.0,1.0,"Infrastructuur <Glasvezel> x Gbit/s
Projectnummer:
<aansluitadres>",Connectivity Services,Signet,Molto Bene B.V.
1930393.0,21601.0,1.0,"Fiber Access EuroFiber Basic 200 Mbit/s
Contractduur x jaar tot xx/xx/20xx
Projectnummer:
<aansluitadres>",Connectivity Services,Signet,Molto Bene B.V.
1930462.0,18157.0,1.0,"8 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,De Schrobbelèr B.V.
1930462.0,32023.0,1.0,"Fiber Access Lite 50 Mbit/s
<aansluitadres>",Connectivity Services,Signet,De Schrobbelèr B.V.
1930462.0,18184.0,1.0,"IPv6 adressen
2001:4cb8:xxx::/xx",Connectivity Services,Signet,De Schrobbelèr B.V.
1930492.0,17521.0,1.0,"VoIP SIP 2 abonnement
inclusief telefoonnummer",Telecom Services,Signet,Goessens-Podologie
1930492.0,17578.0,1.0,"1 telefoonnummer
<xxx-xxxxxxx>",Telecom Services,Signet,Goessens-Podologie
1930552.0,18154.0,1.0,"4 IP adressen bij Fiber pakket
pppoe:
<netwerkadres>
<aansluitadres>",Connectivity Services,Signet,Handelsonderneming VDK-Agri B.V.
1930552.0,76526.0,1.0,"Infrastructuur via KempenGlas
Contractnummer:
<aansluitadres>",Connectivity Services,Signet,Handelsonderneming VDK-Agri B.V.
